SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10
419,1P30A01R2_SVD.mat,-0.55557392098635,0.844118206186435,2.0590991249441,0.426905419727021,-3.05318926049113,-3.06806054819242,-0.547135776546494,1.62186696699076,1.8550786161342,-1.21818264253419,80454.5075845642,77364.17885835,76256.8807084,76588.4315683647,76258.1089081925,76480.5456305097,77183.1480398031,76508.602472749,76652.2948641952,77192.0027835326,9.28312987653405e-05,-0.0129755480309992,-0.0253533045875922,-0.00947097212909568,0.0233670785763234,0.0233948917827665,0.000196169686881739,-0.0207717483650827,-0.0230917601814902,0.00556930301679329,1.86022958384124,1.92919070880857,1.95292379416151,1.94615599945847,1.95059012816924,1.9452411039362,1.93316708469729,1.94825876113733,1.94443842248978,1.75599082959029,13.7626262626263,32.9924242424242,27.1085858585859,38.8636363636364,38.2828282828283,35.7575757575758,46.489898989899,31.1994949494949,37.8787878787879,24.5959595959596,40.9469696969697,91.0858585858586,110.40404040404,104.381313131313,116.55303030303,119.873737373737,106.224747474747,105.972222222222,112.462121212121,71.9823232323232,-40.9469696969697,-91.0858585858586,-110.40404040404,-104.381313131313,-116.55303030303,-119.873737373737,-106.224747474747,-105.972222222222,-112.462121212121,-71.9823232323232,-13.7626262626263,-32.9924242424242,-27.1085858585859,-38.8636363636364,-38.2828282828283,-35.7575757575758,-46.489898989899,-31.1994949494949,-37.8787878787879,-24.5959595959596
420,1P30A01R3_SVD.mat,1.14386278288804,1.47202979170601,0.764950451205874,-2.7323691158583,-3.55716622389291,-1.79530495672432,1.14124359304247,1.87124665211858,0.860650971654186,-2.94311651996327,76647.6985901872,76710.4711904963,77229.896157882,76705.3780599992,76198.4472881895,76616.7636651689,76876.6391550448,76502.9863477196,76927.6680402014,76424.7907293494,-0.016322695083954,-0.0190590581353833,-0.0122673818498125,0.020418243151793,0.0285725402137184,0.0124748650608576,-0.0158360549378958,-0.0234720151335928,-0.0130826899034045,0.0207905188676303,1.94497674654175,1.94407038910028,1.93144835611812,1.9396446390969,1.95108253063696,1.94503604055155,1.94057484846883,1.94800367810765,1.93916035874269,1.77009087055577,45.3156565656566,38.6489898989899,35.2651515151515,34.5454545454545,35.3914141414141,47.7651515151515,41.0606060606061,32.5126262626263,33.0934343434343,36.2121212121212,118.712121212121,116.830808080808,96.2247474747475,87.4494949494949,105.328282828283,111.729797979798,113.484848484848,114.659090909091,97.6136363636364,93.0681818181818,-118.712121212121,-116.830808080808,-96.2247474747475,-87.4494949494949,-105.328282828283,-111.729797979798,-113.484848484848,-114.659090909091,-97.6136363636364,-93.0681818181818,-45.3156565656566,-38.6489898989899,-35.2651515151515,-34.5454545454545,-35.3914141414141,-47.7651515151515,-41.0606060606061,-32.5126262626263,-33.0934343434343,-36.2121212121212
421,1P31A01R1_SVD.mat,0.275918089138355,0.00874219429760809,1.18828460568021,2.08641490910308,1.16726202942754,-2.75622671559217,-2.8625885617423,-1.50236501821452,1.10241695572858,2.05659565756327,79783.4692710653,79061.6510801882,77823.2108975575,76927.6030660207,77332.5442880292,76590.7342955227,76831.6606068591,77320.7128223287,77266.7250843549,76966.3851562844,-0.00560231932698761,-0.00355639193578042,-0.0155599428012059,-0.0246707985403905,-0.0157029966007046,0.0212590845641345,0.0224303507198044,0.00968006739241126,-0.0151602756592554,-0.0221536452330521,1.8733776259938,1.88947612995381,1.91673126718293,1.9357715570501,1.92801797524647,1.94477411720951,1.93827624821385,1.92896148123048,1.93006902521712,1.75911489688048,9.58333333333333,21.2247474747475,22.6010101010101,20.9974747474747,30.0883838383838,31.0984848484848,20.2272727272727,38.3080808080808,34.4318181818182,19.9368686868687,79.0656565656566,103.055555555556,85.4292929292929,77.2348484848485,81.5025252525252,92.4747474747475,90.4166666666667,103.85101010101,89.9116161616162,72.0580808080808,-79.0656565656566,-103.055555555556,-85.4292929292929,-77.2348484848485,-81.5025252525252,-92.4747474747475,-90.4166666666667,-103.85101010101,-89.9116161616162,-72.0580808080808,-9.58333333333333,-21.2247474747475,-22.6010101010101,-20.9974747474747,-30.0883838383838,-31.0984848484848,-20.2272727272727,-38.3080808080808,-34.4318181818182,-19.9368686868687
422,1P31A01R2_SVD.mat,-0.0764184357928717,0.68286249157921,2.01607944963801,2.05664566560312,-1.07760182242733,-3.19507559146185,-2.46171206593612,0.393530683950311,1.94150481944511,2.08917404804094,79811.1299469028,78167.5710144323,76867.0497846488,77035.5426220852,77347.6741923597,76896.6498814803,76728.9883548356,77493.0553084205,76772.7622958657,76897.9863739881,-0.0033769947679407,-0.0108146215784154,-0.0243674285779348,-0.024493956636326,0.00528260815805623,0.0250407550194224,0.0182247877075906,-0.00825617154723141,-0.0235632326722775,-0.0226618612875283,1.87157007026138,1.90939517446312,1.93666315517087,1.93338282219537,1.92776398763607,1.93489936964739,1.94134255076237,1.9259008005895,1.9399727354876,1.76001992087861,13.6489898989899,9.28030303030303,27.7020202020202,21.2878787878788,36.2121212121212,15.5934343434343,33.8257575757576,43.9393939393939,22.4873737373737,18.459595959596,82.2727272727273,63.989898989899,110.530303030303,74.5454545454545,85.290404040404,85.6439393939394,101.414141414141,94.4823232323232,92.7525252525252,72.5378787878788,-82.2727272727273,-63.989898989899,-110.530303030303,-74.5454545454545,-85.290404040404,-85.6439393939394,-101.414141414141,-94.4823232323232,-92.7525252525252,-72.5378787878788,-13.6489898989899,-9.28030303030303,-27.7020202020202,-21.2878787878788,-36.2121212121212,-15.5934343434343,-33.8257575757576,-43.9393939393939,-22.4873737373737,-18.459595959596
423,1P31A01R3_SVD.mat,1.71812279727848,-1.66963665991925,-2.36375674123616,-1.26586543657633,1.29523350658141,2.04155255824189,1.14771449878756,-1.32231530225925,-2.63981977968824,-2.26080641497767,76845.1589893757,77014.8786680605,76724.1102384964,77040.7114557138,76992.7285173536,76391.6163795887,77030.3362918134,77116.7352248879,76734.8240882156,76910.0029920176,-0.021155421863078,0.0109641606510417,0.0178326436676041,0.00711833547720833,-0.0171749170320761,-0.0244933587953219,-0.0154532111200342,0.00753337886496902,0.0203469566372869,0.0150393810518276,1.93735056635666,1.93409712958811,1.93889065394609,1.93424187010435,1.93587179194785,1.94879572054147,1.93306946213426,1.93184414907292,1.93909870387403,1.75996493461793,23.6616161616162,21.8434343434343,21.4267676767677,29.6969696969697,30.4924242424242,21.5530303030303,30.7449494949495,33.6363636363636,19.2929292929293,28.7752525252525,84.9242424242424,84.8989898989899,120.252525252525,99.1414141414141,98.9772727272727,94.4065656565657,83.4722222222222,81.0227272727273,93.459595959596,85.6060606060606,-84.9242424242424,-84.8989898989899,-120.252525252525,-99.1414141414141,-98.9772727272727,-94.4065656565657,-83.4722222222222,-81.0227272727273,-93.459595959596,-85.6060606060606,-23.6616161616162,-21.8434343434343,-21.4267676767677,-29.6969696969697,-30.4924242424242,-21.5530303030303,-30.7449494949495,-33.6363636363636,-19.2929292929293,-28.7752525252525
424,1P32A01R1_SVD.mat,-0.317648085158051,-0.582355606154187,0.846230678564776,1.60299588767412,1.55912415017841,-2.0650550558966,-2.53833198544318,-2.17711682146105,-0.310832469973202,1.21012584456844,81631.094483115,79828.6672404418,77998.9412031501,76928.3181666075,77145.0243126524,77893.800563136,77426.8551350031,77486.9842668306,77898.8664286659,77215.4150941251,-0.00137517172763621,0.00105604252278387,-0.0130167901080591,-0.0209025984778169,-0.0202650570598811,0.0139453390886188,0.0178559987746044,0.0148812203760904,-0.00214304460908026,-0.0153128442355275,1.83572439943254,1.87539165761907,1.91413372617972,1.93538391264553,1.93158905710421,1.91391400416228,1.92185351325634,1.92266660609444,1.91632631752557,1.75527958856707,5.73232323232323,19.520202020202,32.1969696969697,25.2020202020202,29.4065656565657,24.3686868686869,16.969696969697,23.3080808080808,26.3131313131313,27.0833333333333,30.7575757575758,45,77.6136363636364,70.4166666666667,72.8409090909091,69.2045454545455,55.1893939393939,69.5328282828283,69.2424242424242,69.6085858585859,-30.7575757575758,-45,-77.6136363636364,-70.4166666666667,-72.8409090909091,-69.2045454545455,-55.1893939393939,-69.5328282828283,-69.2424242424242,-69.6085858585859,-5.73232323232323,-19.520202020202,-32.1969696969697,-25.2020202020202,-29.4065656565657,-24.3686868686869,-16.969696969697,-23.3080808080808,-26.3131313131313,-27.0833333333333
425,1P32A01R2_SVD.mat,-0.0911734641161202,1.60036043040536,1.7229677623645,-1.12951915529456,-2.55574304667168,-2.46422747253132,-0.443705998848948,1.57749565497655,1.51975112093512,0.0290104919343389,78371.4164746827,76811.5950300885,76970.5620719673,77494.1859021687,77238.5278197065,77170.0773987943,77911.4976049345,77027.3225158489,77088.1802077227,78253.0761603403,-0.00367191483430421,-0.0205992279134981,-0.0217784953787424,0.00515992646340803,0.0178700188621249,0.0172103672842961,-0.000561602483208172,-0.0201596371855998,-0.0197537741680155,-0.00456035065647614,1.90476963381855,1.93952594115441,1.93491731847605,1.9234126993089,1.9262209928149,1.92946932503302,1.91621661324707,1.93492404486458,1.93132536399062,1.73303999242959,25.719696969697,29.1035353535354,29.8358585858586,25.0505050505051,24.6590909090909,22.260101010101,27.6262626262626,30.5555555555556,24.6464646464646,22.6515151515152,61.1616161616162,79.7853535353535,75.6439393939394,69.6717171717172,73.1565656565657,70.959595959596,62.0833333333333,79.229797979798,68.5606060606061,56.2878787878788,-61.1616161616162,-79.7853535353535,-75.6439393939394,-69.6717171717172,-73.1565656565657,-70.959595959596,-62.0833333333333,-79.229797979798,-68.5606060606061,-56.2878787878788,-25.719696969697,-29.1035353535354,-29.8358585858586,-25.0505050505051,-24.6590909090909,-22.260101010101,-27.6262626262626,-30.5555555555556,-24.6464646464646,-22.6515151515152
426,1P32A01R3_SVD.mat,-0.641220789938327,1.39673910430823,2.04297741167845,1.19851251648419,-2.07267585956066,-2.97929006348499,-2.28481790171478,0.265787185556592,1.78265196238296,1.70727221544256,79220.2077812679,76961.436188478,76537.4815807313,77405.0496779715,77510.7179544128,77151.1766091323,77042.6725804518,77767.2919862596,76656.8482941585,77098.2647710302,0.00103794649930132,-0.0183878274281771,-0.0248219129003341,-0.0162302361758601,0.0135783617910659,0.0216846176296114,0.0156710354018338,-0.00737655266053867,-0.0222313903764097,-0.0193165512207212,1.8868522198721,1.93640162253692,1.94432961520389,1.92609326276269,1.92268617061846,1.92769132338175,1.93443011278053,1.91943382182704,1.94330784083198,1.75669092804476,17.6262626262626,24.5454545454545,30.9974747474747,36.6540404040404,24.3434343434343,15.5934343434343,31.0858585858586,23.0555555555556,34.1287878787879,26.3510101010101,52.9166666666667,85.1641414141414,88.989898989899,89.0782828282828,68.6994949494949,58.0555555555556,76.6540404040404,70,101.186868686869,71.1489898989899,-52.9166666666667,-85.1641414141414,-88.989898989899,-89.0782828282828,-68.6994949494949,-58.0555555555556,-76.6540404040404,-70,-101.186868686869,-71.1489898989899,-17.6262626262626,-24.5454545454545,-30.9974747474747,-36.6540404040404,-24.3434343434343,-15.5934343434343,-31.0858585858586,-23.0555555555556,-34.1287878787879,-26.3510101010101
427,1P33A01R1_SVD.mat,-0.412754479289675,0.807955561363263,1.3331289414252,0.760316235400273,-1.92822910909487,-2.85727891560518,-2.56374855745157,-0.0427893367214925,1.34694082006149,1.38586183930715,80354.8406804954,76646.2550165116,77000.6212347361,76889.6185176749,77058.1894169312,76558.193792799,77460.4975720279,77723.545854268,77027.2735559052,77181.0432934162,-0.001805370115108,-0.0134837377704499,-0.018219381129838,-0.0130225469629859,0.0118397933537457,0.0204635797421964,0.0177401866622216,-0.00555688350556309,-0.0184023179415033,-0.0169845003019665,1.86058185058831,1.94130014302521,1.93174536009513,1.93548678116655,1.93209793331739,1.94084674402796,1.92214718394186,1.91913179968564,1.93225333451169,1.75231746222222,6.06060606060606,15.3535353535354,24.0909090909091,27.3863636363636,20.4545454545455,13.459595959596,26.1868686868687,29.520202020202,26.9065656565657,19.760101010101,34.1919191919192,63.8636363636364,77.1843434343434,72.739898989899,74.6717171717172,57.739898989899,75.4671717171717,67.9040404040404,74.6843434343434,63.2070707070707,-34.1919191919192,-63.8636363636364,-77.1843434343434,-72.739898989899,-74.6717171717172,-57.739898989899,-75.4671717171717,-67.9040404040404,-74.6843434343434,-63.2070707070707,-6.06060606060606,-15.3535353535354,-24.0909090909091,-27.3863636363636,-20.4545454545455,-13.459595959596,-26.1868686868687,-29.520202020202,-26.9065656565657,-19.760101010101
428,1P33A01R2_SVD.mat,-0.664204482950915,0.762078790297911,1.48732214628341,1.23165883346302,-1.68934174193566,-2.71434084033043,-2.6558848861982,-1.01367031173747,1.31387383316588,1.69562686489452,80447.5811628977,76850.6662498641,76620.6539086727,77080.8378558489,77148.7131670415,76947.2781215885,76719.1707543343,76370.2608676173,76627.8965512874,76766.7782624478,-0.000123351849716898,-0.0129213756646187,-0.0198563815010832,-0.0173294058284686,0.00998651357289291,0.0192256669073589,0.0188859459288218,0.00375339370529247,-0.0181285324639168,-0.0198515858691869,1.85779387724193,1.93769595197648,1.94131907146949,1.93189839611435,1.93090650525459,1.93272471478348,1.93926867658772,1.94889588112213,1.94200388991464,1.76151458252029,5.58080808080808,21.1994949494949,24.760101010101,25.4671717171717,38.7878787878788,23.4974747474747,31.7676767676768,44.1414141414141,26.0227272727273,22.9545454545455,26.8308080808081,75.959595959596,78.5227272727273,72.7525252525252,90.3535353535353,72.3358585858586,90.0252525252525,96.2626262626263,79.3560606060606,71.0732323232323,-26.8308080808081,-75.959595959596,-78.5227272727273,-72.7525252525252,-90.3535353535353,-72.3358585858586,-90.0252525252525,-96.2626262626263,-79.3560606060606,-71.0732323232323,-5.58080808080808,-21.1994949494949,-24.760101010101,-25.4671717171717,-38.7878787878788,-23.4974747474747,-31.7676767676768,-44.1414141414141,-26.0227272727273,-22.9545454545455
429,1P33A01R3_SVD.mat,-0.727476922805687,0.437372655391049,1.68762571757098,1.63805208366181,-0.600385978067449,-3.04330070398513,-2.86404921727698,-1.44813406946562,1.09211892358397,1.68642935156453,80419.1363773525,77123.4478563588,76637.1185761495,76849.7568370023,77173.0780791213,76725.247607611,76949.3781524621,77057.3056832233,77138.9087556916,76957.1352333499,0.00127975376860082,-0.00976094700418676,-0.0212574497747752,-0.0207059237210307,-0.000170993527813745,0.0226204804199043,0.0209719862749718,0.00769218024610659,-0.0157705862302907,-0.0191603826400655,1.85981900733257,1.93138097310895,1.94028915690397,1.93571990235382,1.93067045962336,1.93848805581857,1.93306420973134,1.93342587635973,1.93066752760186,1.75693707146226,13.1060606060606,18.1186868686869,24.4318181818182,23.4217171717172,24.0530303030303,25.1136363636364,28.75,38.1186868686869,31.7929292929293,19.1792929292929,40.5050505050505,67.2853535353535,78.8383838383838,71.4646464646465,70.1767676767677,69.6338383838384,82.1969696969697,82.5378787878788,88.7247474747475,66.8939393939394,-40.5050505050505,-67.2853535353535,-78.8383838383838,-71.4646464646465,-70.1767676767677,-69.6338383838384,-82.1969696969697,-82.5378787878788,-88.7247474747475,-66.8939393939394,-13.1060606060606,-18.1186868686869,-24.4318181818182,-23.4217171717172,-24.0530303030303,-25.1136363636364,-28.75,-38.1186868686869,-31.7929292929293,-19.1792929292929
430,1P34A01R1_SVD.mat,-0.10588677370933,-0.446797709968287,0.283621477594626,2.09815369830922,0.975482970399677,-2.01611085189052,-2.48879695278584,-1.84657834541037,0.0721170227205278,1.766666943314,79345.8687001378,81608.7693314502,78365.0394323452,76780.526200359,77128.4931212049,77607.9902945055,77123.4594779286,77323.6069608406,77407.0968122878,76957.8122484429,-0.0039787687280728,-0.000385001384176056,-0.00758711861875527,-0.0255160598247982,-0.0146566792016047,0.0135146142347055,0.0181740959250335,0.0121494813386365,-0.0057092711016475,-0.020191089506183,1.88534198610516,1.83726224237936,1.90667017914765,1.93891554812943,1.93282500348511,1.92237870014488,1.93256771792507,1.92882389456952,1.92741939363867,1.75954345456113,23.7626262626263,14.9747474747475,26.6287878787879,22.5126262626263,24.6464646464646,32.739898989899,32.9545454545455,29.5833333333333,38.4090909090909,23.8383838383838,52.5631313131313,31.6792929292929,65.6818181818182,81.8813131313131,78.6742424242424,83.2449494949495,92.5252525252525,89.7222222222222,86.6035353535353,83.6742424242424,-52.5631313131313,-31.6792929292929,-65.6818181818182,-81.8813131313131,-78.6742424242424,-83.2449494949495,-92.5252525252525,-89.7222222222222,-86.6035353535353,-83.6742424242424,-23.7626262626263,-14.9747474747475,-26.6287878787879,-22.5126262626263,-24.6464646464646,-32.739898989899,-32.9545454545455,-29.5833333333333,-38.4090909090909,-23.8383838383838
431,1P34A01R2_SVD.mat,-0.645055766164377,0.475996994675788,2.16423222809723,0.985014463784029,-2.56497541508697,-2.29023608085047,-0.397036977049881,2.12978267161888,1.8743076273639,-1.39016859528096,81540.1826875616,78777.8099470953,76709.4270368131,76774.4133497534,77178.3923548655,76998.6466384541,76933.1767396369,76656.9266008184,76948.1257316418,77250.4129268566,0.000226071244473878,-0.00963212672960698,-0.0259866629968072,-0.0145862009069481,0.0190385765395938,0.0165259952456357,-0.00117391777050333,-0.0256608368835221,-0.0229900195949312,0.0071927973089708,1.83838785868272,1.89717138406758,1.94103887763404,1.94054275961511,1.93249353982809,1.93638083442931,1.93786956136874,1.94233156172621,1.93626279303686,1.75520944565456,6.56565656565657,32.1085858585859,24.3181818181818,23.270202020202,30.3914141414141,28.989898989899,41.6161616161616,30.2777777777778,28.6237373737374,25.0883838383838,33.3080808080808,79.2171717171717,92.0959595959596,85.8712121212121,93.7121212121212,103.585858585859,100.353535353535,112.752525252525,83.2449494949495,68.9015151515152,-33.3080808080808,-79.2171717171717,-92.0959595959596,-85.8712121212121,-93.7121212121212,-103.585858585859,-100.353535353535,-112.752525252525,-83.2449494949495,-68.9015151515152,-6.56565656565657,-32.1085858585859,-24.3181818181818,-23.270202020202,-30.3914141414141,-28.989898989899,-41.6161616161616,-30.2777777777778,-28.6237373737374,-25.0883838383838
