SampleIndex,FileName,mean_1,mean_2,mean_3,mean_4,mean_5,mean_6,mean_7,mean_8,mean_9,mean_10,variance_1,variance_2,variance_3,variance_4,variance_5,variance_6,variance_7,variance_8,variance_9,variance_10,skewness_1,skewness_2,skewness_3,skewness_4,skewness_5,skewness_6,skewness_7,skewness_8,skewness_9,skewness_10,kurtosis_1,kurtosis_2,kurtosis_3,kurtosis_4,kurtosis_5,kurtosis_6,kurtosis_7,kurtosis_8,kurtosis_9,kurtosis_10,torso_BW_1,torso_BW_2,torso_BW_3,torso_BW_4,torso_BW_5,torso_BW_6,torso_BW_7,torso_BW_8,torso_BW_9,torso_BW_10,total_BW_1,total_BW_2,total_BW_3,total_BW_4,total_BW_5,total_BW_6,total_BW_7,total_BW_8,total_BW_9,total_BW_10,total_BW_offset_1,total_BW_offset_2,total_BW_offset_3,total_BW_offset_4,total_BW_offset_5,total_BW_offset_6,total_BW_offset_7,total_BW_offset_8,total_BW_offset_9,total_BW_offset_10,total_torso_BW_offset_1,total_torso_BW_offset_2,total_torso_BW_offset_3,total_torso_BW_offset_4,total_torso_BW_offset_5,total_torso_BW_offset_6,total_torso_BW_offset_7,total_torso_BW_offset_8,total_torso_BW_offset_9,total_torso_BW_offset_10,U_centroid,U_bandwidth,mean_U1,mean_U2,mean_U3,sigma_U1,sigma_U2,sigma_U3,mean_V1,mean_V2,mean_V3,sigma_V1,sigma_V2,sigma_V3,Upeak1,Upeak2,Upeak3,Unegpeak1,Unegpeak2,Unegpeak3,Vpeak1,Vpeak2,Vpeak3,Vnegpeak1,Vnegpeak2,Vnegpeak3
301,6P36A06R01_SVD.mat,-0.431511431796727,-0.508838541706131,-0.505249235002234,-0.512601370637849,-0.523036965232598,-0.520489889767551,-0.519048314106043,-0.526370055450408,-0.520241248968955,-0.521806709531285,82295.4685674462,82839.5983944577,83031.7134998993,83108.9438364221,83243.8006062223,83231.1148242155,83237.6587642838,83295.1831141525,83279.271076968,83277.5366469832,-0.00117193863037745,-0.000378227993164422,-0.000405961095995953,-0.000357067679097158,-0.000371760102622685,-0.000367237863148566,-0.000378752430322421,-0.000362284301352396,-0.000417636028905647,-0.000316680266272541,1.82183678757353,1.81112184712776,1.80676637307874,1.80519138463552,1.80223118647157,1.80242343948144,1.80224013258583,1.80107299731461,1.80127723257288,1.47048776898379,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353529656799216,0.000164329157528482,-0.000130250450753181,0.000409911781816018,0.0353770747476401,0.0353772168090782,-0.0455954888439935,0.000206882214301471,8.47529676505635e-05,0.000231489714343423,0.0456430766263138,0.0456434676082251,-0.391580335745481,287.776436803355,0,6,8,7,1,2,0,6,5,0,5,7
302,6P36A06R02_SVD.mat,-0.214687855281312,-0.19880536923334,-0.579443404378863,-0.513627425454861,-0.529732643656967,-0.484141260870718,-0.492148150593135,-0.478286324386938,-0.492343481887084,-0.495089310840507,81918.7765994953,81773.098544322,82535.0526501959,82884.6383465475,83103.1988497171,83202.2542500883,83264.9884101189,83260.439426096,83233.1279154449,83278.234087128,-0.00345341221919671,-0.00339149315097754,-0.000157199450548581,-0.000497005533362198,-0.000133670818786368,-0.000543594082550563,-0.000545406771069076,-0.000626078790957691,-0.000534453880075936,-0.000439568763657692,1.82780329377926,1.83104505732709,1.81718550761575,1.80968543357779,1.80546103031557,1.80306860239523,1.80170507969821,1.80177053153789,1.80239082435138,1.47054744979208,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353519537265719,0.000286115306500802,-0.00017257050281143,0.000489558268688247,0.0353762984375884,0.0353770354568993,-0.0455921163236962,0.000563795444731159,9.92456571745061e-05,0.000601465068727255,0.0456400570311919,0.0456434383357855,-0.26346873111755,286.887510594606,0,6,7,7,1,3,0,2,6,0,1,5
303,6P36A06R03_SVD.mat,-0.515758730157026,-0.515549151684971,-0.494726968127541,-0.484396054188698,-0.498263414036154,-0.464970814497905,-0.509585298171265,-0.520763156065573,-0.527637744523092,-0.527007168477122,82592.0174434364,82880.1206750287,83120.609830839,83170.3064274823,83171.8526331725,83189.7347903356,83263.3345500428,83247.1246360484,83236.3898005952,83295.8338271746,-0.000345207640883032,-0.000322005977709335,-0.000472804168624931,-0.000519091757979878,-0.000434541171824692,-0.000560392012399736,-0.000388928306046537,-0.00035223234153236,-0.000316984005693594,-0.000246622621877389,1.81586275014198,1.80986491435768,1.80468016602597,1.80363971427955,1.80362377882579,1.8033045147188,1.80167512686537,1.8019571624456,1.80217791012489,1.47018498985154,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353528420300482,-0.000197213415937381,5.94317014543254e-05,0.000420453772932644,0.035376906503548,0.0353774069007557,-0.0455957912339145,-0.000133640939092238,-3.99969532097779e-05,0.000161104671784184,0.0456433504053395,0.0456435288977994,-0.385958987347514,287.896564640828,0,8,8,8,2,10,0,6,6,0,4,6
304,6P37A06R01_SVD.mat,-0.102196973660045,0.163910080377855,-0.675963935840682,-0.468881471950235,-0.486389961751959,-0.461268308748034,-0.461238355645849,-0.457253254695325,-0.482603798612238,-0.461995087684541,81726.5703968013,81640.0824852951,82217.4505180465,83007.6689532197,83170.225583746,83212.6193007201,83220.1524810104,83232.5851697079,83135.8863232844,83236.9525527155,-0.00421578140815469,-0.00633764709596933,0.00150365556328535,-0.000484945131398994,-0.000356795796942607,-0.000583329428137312,-0.000591953159375737,-0.00064951756110047,-0.00043583329945461,-0.000499001392275214,1.83184930131022,1.83330155500812,1.82339202071499,1.80684525283,1.8034078169268,1.80243556845228,1.80226527886136,1.80198224230909,1.8040411186248,1.47091556319944,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353515595985562,0.000316130299559889,6.96452355355611e-05,0.000517270152092445,0.0353760426294951,0.0353773882450354,-0.0455921990825031,0.000544567324867488,-9.64589823418881e-05,0.000595145530340663,0.0456402909931792,0.0456434443224218,-0.14353053292368,286.654614882363,0,6,6,7,1,2,0,5,6,0,3,4
305,6P37A06R02_SVD.mat,-0.1497076402955,-0.299076873767789,0.00183524219253814,-0.8027250226791,-0.545880896771515,-0.505516036124094,-0.47141603224481,-0.506530820801938,-0.440426011180096,-0.446798402279007,81989.1509534527,81506.7851295151,81626.6775193352,81953.4938931433,82886.9753438128,83149.776331888,83189.9421268143,83124.5693349928,83088.9535680502,82750.6792819568,-0.00382602304495166,-0.0021852625946316,-0.0051134561526341,0.00275556904312053,8.0961218029666e-05,-0.000292959307573957,-0.000620245905531019,-0.000286067915306759,-0.000954851815570313,-0.000801426582270421,1.82653258470757,1.83599585517424,1.8324111518741,1.82799135849043,1.80918222996311,1.80375276920579,1.80287747801551,1.80430749372889,1.80501383552631,1.4793123529498,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353493378043835,-0.000473781917565051,-4.02091411727071e-05,0.000651803537423323,0.0353742802799753,0.0353774340048982,-0.0455907464739556,-0.000638217119870214,-1.85829521135884e-05,0.000697801742904642,0.0456390749649423,0.0456435426680247,-0.200977964644443,285.761101308532,0,6,6,7,0,2,0,4,6,0,4,5
306,6P37A06R03_SVD.mat,-0.493460268701486,-0.276127349395915,-0.154380269930127,-0.0088110684019847,-0.619241200071572,-0.505765538767025,-0.473120454867113,-0.470056018030436,-0.470530328109944,-0.490182623179379,82684.2770889832,82101.302941505,81616.3226030197,81688.6164805652,82284.8908710735,83125.3389894973,83135.7031265792,83176.7674594872,83168.7503587631,83095.0226243232,-0.000593293378540571,-0.00283842289906215,-0.00382173544303653,-0.00492992134982017,0.0007673265838827,-0.000337949610987901,-0.000590842667133092,-0.000599455906837377,-0.000599620037835927,-0.000363323394271956,1.81304733838982,1.82409525275728,1.83392918939462,1.83185544660383,1.82200119226782,1.80447979784932,1.80421963256097,1.80339198673183,1.80357769851644,1.47352545908333,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353497462844987,0.000427074688777033,8.29039203063233e-05,0.000629231703937674,0.0353748757524791,0.035377359623174,-0.0455903123761041,0.000631642559202106,-4.97741416572266e-05,0.000725666063419453,0.0456391666205508,0.0456435192629443,-0.1569857523916,286.033111837916,0,6,6,7,1,1,1,4,6,0,2,4
307,6P38A06R01_SVD.mat,-0.289586660192343,-0.270912867140758,0.0268160473683078,-0.706476223706743,-0.640183196918079,-0.673190033516859,-0.705311302960361,-0.653560944988685,-0.676992595043147,-0.636935183017042,82050.0834169798,82007.7574975296,81624.6574954625,82796.0298152626,83061.4332184578,82995.2127631154,82863.8895420201,82751.695300061,82415.5714671828,82420.7434779137,-0.00294149097347987,-0.00306526017148075,-0.00569469829916981,0.000613914792664275,2.6366367969149e-05,0.000290710745840253,0.000606854300873415,0.000304490609410617,0.000445403430263508,5.61901806944547e-05,1.82518000119709,1.82601081043082,1.83304063860343,1.81107021342954,1.80569664796441,1.80703201060472,1.80967708336634,1.81183368017577,1.81851890256756,1.48431893725432,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353478503158278,0.000367103140113999,-9.50150883002977e-05,0.000728107633349039,0.0353755497792932,0.0353773291304403,-0.0455914165743764,0.000616847582000157,-7.30688834547348e-06,0.000652455954366927,0.0456393694049734,0.0456435458726805,-0.403487781434689,285.690126020606,0,7,8,5,3,3,1,3,6,0,3,4
308,6P38A06R02_SVD.mat,-0.230843322135362,0.181716478275572,-0.679912734498815,-0.663219828738078,-0.649897602117235,-0.661796455172908,-0.628685597818998,-0.630784374784726,-0.64200959236083,-0.6320952735586,81954.1039369624,81562.5013817086,82712.7354165402,82996.2048004783,83068.4476411844,83151.1127936575,83148.8265344198,83184.5076796078,83178.5084280904,83070.1175465012,-0.00334023427238201,-0.0069407300229386,0.000284714045795487,0.000139670398092599,8.59218439219657e-05,0.000168278660326563,-6.27879717439136e-05,-5.17958360286812e-05,3.6314856778619e-06,-4.00548703096622e-05,1.82681680242357,1.8337470090338,1.81306053402558,1.80709934859036,1.80541354683094,1.80378469410407,1.80359270388038,1.80287639100078,1.80313140609898,1.47369333722081,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.035351670457772,0.000261596753935586,-0.000173885226773351,0.000509627801152674,0.0353764884783616,0.0353770290111391,-0.0455895061832791,0.000737759832706502,0.000101537997431115,0.000774759894320404,0.0456375712524886,0.0456434332833248,-0.400859231685093,286.732176112779,0,7,7,5,2,2,0,4,7,0,1,3
309,6P38A06R03_SVD.mat,-0.265351613393887,0.24342926526346,-0.335743112511208,-0.587784725060014,-0.60439909388431,-0.548777422644276,-0.616769726616193,-0.624444744197755,-0.627304760549538,-0.579664430490196,81946.4289364512,81501.0930440776,82240.4829062092,82976.4788114436,82950.0630587383,82950.4425632247,83167.0018115237,83212.2949832631,83195.9844484241,83123.8435582332,-0.00324085512814268,-0.00750643866625787,-0.00243100013226334,-0.000133673150376036,-7.31392941184886e-05,-0.000429426544219862,5.40413632291692e-05,9.50505449906273e-05,0.000126813268462673,-0.00018656361122114,1.8273696618679,1.83497999556079,1.82169758762906,1.80770965036989,1.80817852386097,1.80806705971882,1.80364686856064,1.80238165388308,1.80280843361313,1.47274991724111,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353509937022729,-0.000319617690269456,-0.00020718114072362,0.000554642946282517,0.0353760112540599,0.0353768494615081,-0.0455892010193998,-0.000759168832022503,0.000115435852191647,0.000792549878205862,0.0456372194082317,0.045643400181582,-0.260998275739758,286.447656997435,0,7,9,5,1,2,0,4,5,0,1,5
310,6P39A06R01_SVD.mat,-0.62095675942057,-0.547209922308889,-0.312135705277202,0.0360712829279864,-0.548634469391422,-0.643485497837723,-0.691937123469057,-0.655544660536097,-0.637312544989275,-0.605073391794982,82760.2172899257,82603.7837539262,82053.9912886104,81590.0020177161,82466.1356279619,82780.1860588603,82898.1166125243,83119.791034957,83121.6937180087,83004.6591090947,-4.14341470715917e-05,-0.000673195515862454,-0.002670060847937,-0.00559979966444234,-0.000535167921404145,0.000192819944541189,0.000570158550539742,0.000131763466525893,-4.33973631790182e-05,-0.00022904039646456,1.81110032844776,1.81397034213748,1.82462153330905,1.83350913605038,1.81765042608328,1.81128284861756,1.80886565944128,1.80398315857446,1.80389182937124,1.47457177541344,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353502308757197,-0.000380140486881181,-0.0002989853129128,0.000601356025705169,0.0353754119116673,0.0353761918735186,-0.0455899114238389,-0.000680396454426804,1.93951941358758e-05,0.000750484055318781,0.0456384643644063,0.0456435423294039,-0.404014208733603,286.161233084777,0,5,9,5,2,1,1,5,6,0,4,5
311,6P39A06R02_SVD.mat,-0.721023537673536,-0.507847371736924,-0.337228834209308,-0.164807721609418,-0.577500655281403,-0.617177930106939,-0.650799460770895,-0.620259306568762,-0.638281930004853,-0.624161425560647,82332.3286843427,82289.6448159157,81997.4049894067,81568.430813742,82276.9917133524,82642.8583458553,82813.0701608315,82923.9668939497,82891.8673615037,82916.5634533105,0.000920621137325902,-0.00099637391922131,-0.00252319391147123,-0.00411454625484774,-0.00038604140123961,-4.66187534954467e-05,0.000249021851500857,-4.84580285062469e-05,0.000120092030252934,-8.20735384215468e-06,1.81979826803586,1.82030305518308,1.82569674613833,1.83492887375031,1.8207961919861,1.81327351816069,1.8099121811417,1.80786898210654,1.80828531359634,1.47570418713268,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353485041117286,-0.000505399800679115,0.000279626245554162,0.000695601818907602,0.0353738421284023,0.0353763503893687,-0.0455914642685401,-0.000532008315734572,9.10960155367895e-05,0.000649107711366986,0.0456404394241944,0.0456434553639487,-0.456874060629936,285.552293146895,0,4,6,5,1,1,1,4,6,0,4,5
312,6P39A06R03_SVD.mat,-0.639824508021701,-0.588578034828906,-0.354430747345199,-0.275033440242225,-0.289630530116579,-0.744041096744673,-0.661009111183473,-0.6761558882698,-0.590499933206741,-0.608542601139499,82732.0167592256,82679.2156091263,82107.5731143407,81859.197729228,81720.2393813352,82625.6633354459,82777.5689333515,83029.4587017689,83041.9434002487,82834.5532895884,3.42846121556973e-05,-0.000383382494322379,-0.002335650097845,-0.00297886379944768,-0.00308574424123908,0.000949449987479118,0.000236193774433603,0.00036376018511575,-0.000331152581352972,-0.000147040865508393,1.81188098191077,1.8128294341225,1.82378218332667,1.82853571952328,1.83203554091775,1.8139348655182,1.81084455929918,1.80594830912668,1.80547158935864,1.47714930794361,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353493070073166,0.000422999002786384,-0.000192252739740611,0.000653473708222265,0.0353749247839905,0.0353769338438806,-0.0455919313527226,0.000529530995111986,-9.24653772107329e-05,0.000615354994543339,0.0456404682938889,0.0456434526046746,-0.449354256278751,285.828342008908,0,7,7,5,3,2,1,5,6,0,4,6
313,6P40A06R01_SVD.mat,-0.600019222480531,-0.487087559545256,-0.354302209068229,-0.201622759066839,-0.706840592288727,-0.706087396827548,-0.710091871923511,-0.610991007698145,-0.568834246199034,-0.587943469014317,82352.8060785995,82205.571331648,82077.2417625949,81701.6788103776,82542.4729614029,82926.0395404252,83034.4592287179,83182.5378689047,83198.3227220674,83100.592848296,-0.0003495764974259,-0.00131317171519859,-0.00233239314623647,-0.00353678671030501,0.000801465221734661,0.000639334383527468,0.000654910770605829,-0.000129616550517743,-0.000469216205666765,-0.00025327106630531,1.81902453151494,1.82148698760552,1.82404274319821,1.83208894063972,1.81675618970421,1.80831180898995,1.80612373689821,1.80312391402639,1.80273409917203,1.47321435444384,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353501163494569,-0.000419898813819962,-0.000206891781235128,0.00060805941335784,0.0353749617651526,0.0353768511570503,-0.0455903674735574,-0.000629692455915065,0.00012515976979636,0.000722188996075846,0.0456391936243006,0.0456433744998111,-0.471440635406682,286.128713962821,0,7,7,5,2,2,1,5,7,0,1,5
314,6P40A06R02_SVD.mat,-0.279084909103589,0.0426979001752562,-0.530416303205612,-0.714656649857096,-0.655589480376127,-0.627640030213273,-0.618166017436736,-0.634784343091107,-0.62610825326276,-0.640819606769784,82101.4300642305,81721.738385133,82131.4656202535,82751.632995528,82967.5184500555,83137.3515413416,83023.3238344539,83120.1528938879,83102.7691002042,83168.782879454,-0.00292598998431756,-0.00567582334303808,-0.000850392623909405,0.000778660153417413,0.000284263674742068,1.89371184103727e-05,-2.80219755881689e-05,8.9653536675907e-05,2.09795242483722e-05,0.000100413310850516,1.82371408929749,1.83094667759922,1.824420608643,1.81200272697647,1.80753248446544,1.80393795183402,1.80628620433769,1.80433608323146,1.80461592369746,1.4720583678698,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353507343849044,-0.000315099227149737,0.000185444642127713,0.000570951775852334,0.0353760518399351,0.035376970232246,-0.0455910743732727,-0.00061251517188862,-0.000138539063028149,0.000675992993426048,0.0456394278763801,0.0456433357706882,-0.414718406271287,286.448974356301,0,7,8,5,2,1,1,4,5,0,1,4
315,6P40A06R03_SVD.mat,-0.659713996050038,-0.415227383726718,-0.294331011685011,-0.211160857593389,-0.578259958736037,-0.623492060004724,-0.688472606647283,-0.667141390194224,-0.638375896313868,-0.619443607863022,82721.4066515405,82256.9560030819,82013.7336457775,81780.8688447206,82254.8327843396,82324.3762585863,82807.8276142172,83128.9576607714,83209.2713096681,83235.7230047341,0.000313190562213088,-0.00174724659020601,-0.002824904183899,-0.00369779708615427,-0.000376144106865628,2.62891711386312e-05,0.000565251781338297,0.00029803059825017,1.98833212648539e-05,-0.000137129059695756,1.81231649373181,1.8204735201616,1.8254578273393,1.831156542315,1.82251667072698,1.82115721805523,1.81074555859768,1.80406419307747,1.80240339416393,1.47094052894224,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,998.75,815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-998.75,-815.30612244898,-0.0353494796778956,-0.000512233311488783,-0.00018493899990857,0.00064405357564844,0.0353737437121782,0.0353769728825012,-0.045591954771781,-0.00048949953636341,0.000235851366407424,0.000613613787105319,0.0456409161208466,0.0456429358343553,-0.442277656517047,285.917558000728,0,5,7,5,0,4,1,3,7,0,2,5
